percentile,latency_ns
0.0000,1041
1.0000,1084
2.0000,1125
3.0000,1125
4.0000,1125
5.0000,1125
6.0000,1125
7.0000,1125
8.0000,1125
9.0000,1125
10.0000,1125
11.0000,1125
12.0000,1125
13.0000,1125
14.0000,1166
15.0000,1166
16.0000,1166
17.0000,1166
18.0000,1166
19.0000,1166
20.0000,1166
21.0000,1166
22.0000,1166
23.0000,1166
24.0000,1166
25.0000,1166
26.0000,1167
27.0000,1167
28.0000,1167
29.0000,1167
30.0000,1167
31.0000,1167
32.0000,1167
33.0000,1167
34.0000,1167
35.0000,1167
36.0000,1167
37.0000,1167
38.0000,1167
39.0000,1167
40.0000,1167
41.0000,1167
42.0000,1167
43.0000,1167
44.0000,1167
45.0000,1167
46.0000,1167
47.0000,1167
48.0000,1167
49.0000,1167
50.0000,1208
51.0000,1208
52.0000,1208
53.0000,1208
54.0000,1208
55.0000,1208
56.0000,1208
57.0000,1208
58.0000,1208
59.0000,1208
60.0000,1208
61.0000,1208
62.0000,1208
63.0000,1208
64.0000,1208
65.0000,1208
66.0000,1208
67.0000,1208
68.0000,1208
69.0000,1208
70.0000,1209
71.0000,1209
72.0000,1209
73.0000,1209
74.0000,1209
75.0000,1209
76.0000,1209
77.0000,1209
78.0000,1209
79.0000,1209
80.0000,1250
81.0000,1250
82.0000,1250
83.0000,1250
84.0000,1250
85.0000,1250
86.0000,1250
87.0000,1250
88.0000,1250
89.0000,1250
90.0000,1250
90.0000,1250
90.1000,1250
90.2000,1250
90.3000,1250
90.4000,1250
90.5000,1250
90.6000,1250
90.7000,1250
90.8000,1250
90.9000,1250
91.0000,1250
91.1000,1250
91.2000,1250
91.3000,1250
91.4000,1250
91.5000,1250
91.6000,1250
91.7000,1291
91.8000,1291
91.9000,1291
92.0000,1291
92.1000,1291
92.2000,1291
92.3000,1291
92.4000,1292
92.5000,1292
92.6000,1292
92.7000,1292
92.8000,1292
92.9000,1292
93.0000,1292
93.1000,1292
93.2000,1292
93.3000,1292
93.4000,1292
93.5000,1292
93.6000,1292
93.7000,1292
93.8000,1292
93.9000,1333
94.0000,1333
94.1000,1333
94.2000,1334
94.3000,1334
94.4000,1375
94.5000,1375
94.6000,1416
94.7000,1417
94.8000,1458
94.9000,1458
95.0000,1458
95.1000,1458
95.2000,1458
95.3000,1459
95.4000,1459
95.5000,1459
95.6000,1500
95.7000,1500
95.8000,1500
95.9000,1500
96.0000,1500
96.1000,1500
96.2000,1500
96.3000,1500
96.4000,1500
96.5000,1500
96.6000,1500
96.7000,1500
96.8000,1500
96.9000,1500
97.0000,1541
97.1000,1541
97.2000,1541
97.3000,1541
97.4000,1542
97.5000,1542
97.6000,1542
97.7000,1542
97.8000,1542
97.9000,1542
98.0000,1542
98.1000,1542
98.2000,1542
98.3000,1583
98.4000,1583
98.5000,1583
98.6000,1583
98.7000,1583
98.8000,1583
98.9000,1584
99.0000,1584
99.0000,1584
99.0100,1584
99.0200,1584
99.0300,1584
99.0400,1584
99.0500,1584
99.0600,1584
99.0700,1584
99.0800,1584
99.0900,1584
99.1000,1625
99.1100,1625
99.1200,1625
99.1300,1625
99.1400,1625
99.1500,1625
99.1600,1625
99.1700,1625
99.1800,1625
99.1900,1625
99.2000,1625
99.2100,1625
99.2200,1625
99.2300,1625
99.2400,1625
99.2500,1625
99.2600,1625
99.2700,1625
99.2800,1625
99.2900,1625
99.3000,1625
99.3100,1625
99.3200,1625
99.3300,1625
99.3400,1625
99.3500,1625
99.3600,1625
99.3700,1625
99.3800,1625
99.3900,1625
99.4000,1625
99.4100,1625
99.4200,1625
99.4300,1625
99.4400,1625
99.4500,1625
99.4600,1625
99.4700,1625
99.4800,1625
99.4900,1625
99.5000,1666
99.5100,1666
99.5200,1666
99.5300,1666
99.5400,1666
99.5500,1666
99.5600,1666
99.5700,1666
99.5800,1666
99.5900,1667
99.6000,1667
99.6100,1667
99.6200,1667
99.6300,1667
99.6400,1667
99.6500,1667
99.6600,1667
99.6700,1667
99.6800,1667
99.6900,1667
99.7000,1667
99.7100,1667
99.7200,1667
99.7300,1708
99.7400,1708
99.7500,1708
99.7600,1708
99.7700,1709
99.7800,1709
99.7900,1709
99.8000,1750
99.8100,1750
99.8200,1750
99.8300,1750
99.8400,1750
99.8500,1750
